source,target,relationship,co_mention_count,source_document,source_locator,notes
object_stelae,object_glass,CO_OCCURS_WITH,2,S4,S4 line 7769,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_coins,object_glass,CO_OCCURS_WITH,1,S4,S4 line 7769,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,place_gudit_stelae_field,CO_OCCURS_WITH,1,S4,S4 line 7786,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,place_beta_giyorgis,CO_OCCURS_WITH,2,S4,S4 line 7786,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 7786,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,place_adulis,CO_OCCURS_WITH,2,S4,S4 line 7828,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_tomb_of_the_brick_arches,CO_OCCURS_WITH,3,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_tomb_of_the_false_door,CO_OCCURS_WITH,2,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,feature_tomb_34,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_tomb_of_the_false_door,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,feature_tomb_34,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_tomb_of_the_false_door,CO_OCCURS_WITH,2,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,feature_tomb_34,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_false_door,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_false_door,feature_tomb_34,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,feature_tomb_34,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_34,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 7853,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,period_post_aksumite,CO_OCCURS_WITH,2,S4,S4 line 7863,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 7882,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 7991,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,person_king_kaleb,CO_OCCURS_WITH,2,S4,S4 line 7991,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_stelae,object_iron,CO_OCCURS_WITH,1,S4,S4 line 7991,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_aksum,CO_OCCURS_WITH,3,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_tomb_of_bazen,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_tombs_of_kaleb_and_gabra_maskal,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_bazen,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_false_door,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tombs_of_kaleb_and_gabra_maskal,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 8018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_yeha,CO_OCCURS_WITH,1,S4,S4 line 8030,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_stelae,CO_OCCURS_WITH,2,S4,S4 line 8030,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8070,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8126,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,person_aphilas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,person_wazeba,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,person_ousanas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_aphilas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_wazeba,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_ousanas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,person_wazeba,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,person_ousanas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_aphilas,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,person_ousanas,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_wazeba,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ousanas,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ousanas,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ousanas,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ousanas,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ousanas,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 8142,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_false_door,place_tomb_of_the_brick_arches,CO_OCCURS_WITH,1,S4,S4 line 8154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_tombs_of_kaleb_and_gabra_maskal,CO_OCCURS_WITH,1,S4,S4 line 8169,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_glass,CO_OCCURS_WITH,1,S4,S4 line 8326,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_ioel,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_hataz,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_israel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_gersem,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_ioel,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_hataz,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_israel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,person_ioel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,person_hataz,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,person_israel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,person_gersem,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,person_israel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,person_israel,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,person_gersem,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,object_coins,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_israel,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8339,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_armah,CO_OCCURS_WITH,2,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_coin,CO_OCCURS_WITH,1,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_gold,CO_OCCURS_WITH,1,S4,S4 line 8356,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_rodolfo_fattovich,CO_OCCURS_WITH,1,S4,S4 line 8372,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_rodolfo_fattovich,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8372,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_armah,CO_OCCURS_WITH,2,S4,S4 line 8389,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8389,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8389,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8389,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 8389,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,object_bronze,CO_OCCURS_WITH,2,S4,S4 line 8840,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_silver,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 8933,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_gold,object_bronze,CO_OCCURS_WITH,2,S4,S4 line 8933,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,person_ioel,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,person_mhdys,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,person_ioel,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,person_mhdys,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,person_mhdys,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_mhdys,person_armah,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_mhdys,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_mhdys,object_coins,CO_OCCURS_WITH,1,S4,S4 line 8970,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_hataz,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_armah,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,person_gersem,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,person_gersem,CO_OCCURS_WITH,2,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 9027,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_gudit_stelae_field,CO_OCCURS_WITH,2,S4,S4 line 9118,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 9393,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_inscription,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 9393,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,place_gobedra,CO_OCCURS_WITH,2,S4,S4 line 9561,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,place_gudit_stelae_field,CO_OCCURS_WITH,1,S4,S4 line 9948,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 10114,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_gold,object_coin,CO_OCCURS_WITH,1,S4,S4 line 10268,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 10334,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,place_h_site,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,place_d_site_kidane_mehret,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,place_k_site_maleke_aksum,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,feature_tomb_8,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,period_early_aksumite,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,object_gold,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,place_h_site,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,feature_tomb_8,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,place_h_site,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,place_d_site_kidane_mehret,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,feature_tomb_8,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,period_early_aksumite,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_beads,CO_OCCURS_WITH,3,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_glass,CO_OCCURS_WITH,2,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_bronze,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,place_h_site,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,place_dungur,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,feature_tomb_8,CO_OCCURS_WITH,1,S4,S4 line 10584,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
